Tree ID,Tag No,Plot,Subplot,Family,Species,Tree Notes,WD,DBH0_05,DBH1_05,DBH2_05,DBH3_05,DBH4_05,DBH0_09,DBH1_09,DBH2_09,DBH3_09,DBH4_09,DBH0_13,DBH1_13,DBH2_13,DBH3_13,DBH4_13,Census Notes
398059,6351,30,10,Rubiaceae,Pausinystalia macroceras,,0.588,212,212,212,212,212,230,230,230,230,230,224,224,224,224,224,
398060,6352,30,0,Irvingiaceae,Irvingia grandifolia,,0.8005,240,240,240,240,240,249,249,249,249,249,0,0,0,0,0,
398061,6353,30,10,Ebenaceae,Diospyros canaliculata,,0.828845238,121,121,121,121,121,121,121,121,121,121,0,0,0,0,0,
398062,6354,30,1,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,
398063,6355,30,1,Pandaceae,Panda oleosa,,0.565,134,134,134,134,134,160,160,160,160,160,167,167,167,167,167,
398064,6356,30,1,Olacaceae,Strombosia nigropunctata,,0.827392857,289,289,289,289,289,288,288,288,288,288,288,288,288,288,288,
398065,6357,30,1,Olacaceae,Strombosia nigropunctata,,0.827392857,148,148,148,148,148,160,160,160,160,160,181,181,181,181,181,
398066,6358,30,1,Olacaceae,Strombosia nigropunctata,,0.827392857,175,175,175,175,175,185,185,185,185,185,200,200,200,200,200,
398067,6359,30,1,Ebenaceae,Diospyros bipindensis,,0.828845238,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,
398068,6360,30,2,Euphorbiaceae,Discoglypremna caloneura,,0.3396,132,132,132,132,132,133,133,133,133,133,131,131,131,131,131,
398069,6361,30,2,Fabaceae,Angylocalyx pynaertii,,0.678842191,397,397,397,397,397,413,413,413,413,413,430,430,430,430,430,
398070,6362,30,2,Meliaceae,Trichilia welwitschii,,0.52025,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,
398071,6363,30,2,Annonaceae,Cleistopholis patens,,0.3355,244,244,244,244,244,250,250,250,250,250,228,228,228,228,228,
398072,6364,30,2,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,136,136,136,136,136,139,139,139,139,139,144,144,144,144,144,Broken at about 10 m
398073,6365,30,2,Olacaceae,Strombosia nigropunctata,,0.827392857,239,239,239,239,239,239,239,239,239,239,0,0,0,0,0,
398074,6366,30,2,Meliaceae,Guarea thompsonii,,0.551888889,180,180,180,180,180,202,202,202,202,202,0,0,0,0,0,"Broken at the base, split stem; killed by the felling of tree # 6365"
398075,6368,30,2,Sapindaceae,Pancovia pedicellaris,,0.661607143,234,234,234,234,234,235,235,235,235,235,219,219,219,219,219,
398076,6370,30,9,Annonaceae,Uvariastrum pierreanum,,0.498461361,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,
398077,6371,30,9,Lauraceae,Beilschmiedia indet,sp._D_(Harris_&_Wortley_2008),0.596060606,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,
398078,6372,30,9,Rubiaceae,Pausinystalia brachythyrsa,,0.603,102,102,102,102,102,104,104,104,104,104,109,109,109,109,109,
398079,6373,30,9,Apocynaceae,Tabernaemontana penduliflora,,0.5365,128,128,128,128,128,128,128,128,128,128,0,0,0,0,0,
398080,6374,30,9,Annonaceae,Greenwayodendron suaveolens,,0.498461361,190,190,190,190,190,200,200,200,200,200,191,191,191,191,191,
398081,6375,30,9,Ebenaceae,Diospyros iturensis,,0.828845238,307,307,307,307,307,312,312,312,312,312,302,302,302,302,302,
398082,6376,30,9,Irvingiaceae,Irvingia grandifolia,,0.8005,,750,750,750,750,,759,759,759,759,808,808,808,808,808,One measurement; high buttresses
398083,6377,30,9,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,127,127,127,127,127,133,133,133,133,133,132,132,132,132,132,
398084,6378,30,9,Clusiaceae,Garcinia punctata,,0.824,237,237,237,237,237,238,238,238,238,238,208,208,208,208,208,
398085,6380,30,12,Sapotaceae,Manilkara mabokeensis,,0.877625,423,423,423,423,423,449,449,449,449,449,472,472,472,472,472,
398086,6381,30,12,Meliaceae,Entandrophragma cylindricum,,0.5715,220,220,220,220,220,227,227,227,227,227,230,230,230,230,230,
398087,6382,30,12,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,113,113,113,113,113,114,114,114,114,114,113,113,113,113,113,
398088,6383,30,12,Meliaceae,Trichilia rubescens,,0.52025,129,129,129,129,129,133,133,133,133,133,123,123,123,123,123,Broken at about 14 m
398089,6384,30,12,Malvaceae,Cola lateritia,,0.507,213,213,213,213,213,221,221,221,221,221,178,178,178,178,178,Broken at about 15 m
398090,6385,30,12,Meliaceae,Entandrophragma cylindricum,,0.5715,550,550,550,550,550,593,593,593,593,593,578,578,578,578,578,
398091,6386,30,12,Meliaceae,Guarea cedrata,,0.509933333,100,100,100,100,100,102,102,102,102,102,0,0,0,0,0,
398092,6387,30,12,Caesalpinioideae,Dialium pachyphyllum,,0.9225,240,240,240,240,240,254,254,254,254,254,253,253,253,253,253,
398093,6388,30,12,Ebenaceae,Diospyros bipindensis,,0.828845238,101,101,101,101,101,104,104,104,104,104,106,106,106,106,106,
398094,6389,30,12,Annonaceae,Greenwayodendron suaveolens,,0.498461361,326,326,326,326,326,330,330,330,330,330,328,328,328,328,328,
398095,6390,30,12,Caesalpinioideae,Dialium pachyphyllum,,0.9225,103,103,103,103,103,112,112,112,112,112,113,113,113,113,113,
398096,6391,30,12,Annonaceae,Greenwayodendron suaveolens,,0.498461361,358,358,358,358,358,372,372,372,372,372,373,373,373,373,373,
398097,6392,30,12,Apocynaceae,Tabernaemontana crassa,,0.55,102,102,102,102,102,107,107,107,107,107,0,0,0,0,0,
398098,6394,30,19,Ebenaceae,Diospyros iturensis,,0.828845238,101,101,101,101,101,102,102,102,102,102,101,101,101,101,101,
398099,6395,30,19,Indet,Indet indet,,0.629986913,1243,1243,1243,1243,1243,1255,1255,1255,1255,1255,1205,1205,1205,1205,1205,Termite mound at the base of the tree
398100,6396,30,19,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,104,104,104,104,104,115,115,115,115,115,114,114,114,114,114,
398101,6397,30,19,Combretaceae,Pteleopsis hylodendron,,0.6785,109,109,109,109,109,113,113,113,113,113,109,109,109,109,109,
398102,6398,30,22,Simaroubaceae,Hannoa klaineana,,0.300083333,253,253,253,253,253,259,259,259,259,259,214,214,214,214,214,
398103,6399,30,22,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,101,101,101,101,101,109,109,109,109,109,112,112,112,112,112,
398104,6402,30,22,Sapindaceae,Pancovia laurentii,,0.661607143,233,233,233,233,233,234,234,234,234,234,226,226,226,226,226,
398105,6403,30,12,Meliaceae,Lovoa trichilioides,,0.454842105,974,974,974,974,974,995,995,995,995,995,958,958,958,958,958,
398106,6405,30,22,Apocynaceae,Tabernaemontana crassa,,0.55,116,116,116,116,116,120,120,120,120,120,0,0,0,0,0,
398107,6407,30,22,Ebenaceae,Diospyros canaliculata,,0.828845238,166,166,166,166,166,178,178,178,178,178,0,0,0,0,0,
398108,6408,30,22,Rubiaceae,Psilanthus mannii,,0.680970366,148,148,148,148,148,150,150,150,150,150,137,137,137,137,137,
398109,6409,30,18,Meliaceae,Guarea thompsonii,,0.551888889,255,255,255,255,255,262,262,262,262,262,245,245,245,245,245,
398110,6410,30,18,Ebenaceae,Diospyros canaliculata,,0.828845238,119,119,119,119,119,121,121,121,121,121,118,118,118,118,118,
398111,6413,30,18,Ebenaceae,Diospyros bipindensis,,0.828845238,140,140,140,140,140,142,142,142,142,142,140,140,140,140,140,
398112,6414,30,0,Fabaceae,Angylocalyx pynaertii,,0.678842191,374,374,374,374,374,376,376,376,376,376,0,0,0,0,0,
398113,6415,30,18,Lauraceae,Beilschmiedia indet,sp._D_(Harris_&_Wortley_2008),0.596060606,121,121,121,121,121,122,122,122,122,122,120,120,120,120,120,
398114,6416,30,18,Annonaceae,Anonidium mannii,,0.291,181,181,181,181,181,182,182,182,182,182,183,183,183,183,183,
398115,6417,30,13,Rubiaceae,Colletoecema dewevrei,,0.680970366,138,138,138,138,138,138,138,138,138,138,0,0,0,0,0,
398116,6418,30,13,Sapotaceae,Manilkara mabokeensis,,0.877625,179,179,179,179,179,187,187,187,187,187,181,181,181,181,181,
398117,6419,30,13,Olacaceae,Strombosiopsis tetrandra,,0.663,778,778,778,778,778,782,782,782,782,782,727,727,727,727,727,Broken at about 21 m
398118,6420,30,12,Annonaceae,Greenwayodendron suaveolens,,0.498461361,281,281,281,281,281,296,296,296,296,296,297,297,297,297,297,
398119,6421,30,13,Olacaceae,Strombosia nigropunctata,,0.827392857,137,137,137,137,137,147,147,147,147,147,137,137,137,137,137,
398120,6422,30,0,Ebenaceae,Diospyros ferrea,,0.98,148,148,148,148,148,151,151,151,151,151,0,0,0,0,0,
398121,6423,30,9,Ebenaceae,Diospyros iturensis,,0.828845238,123,123,123,123,123,130,130,130,130,130,140,140,140,140,140,
398122,6425,30,9,Ebenaceae,Diospyros canaliculata,,0.828845238,190,190,190,190,190,189,189,189,189,189,0,0,0,0,0,
398123,6426,30,8,Malvaceae,Duboscia macrocarpa,,0.474369071,,716,716,716,716,725,725,725,725,725,386,386,386,386,386,One measurement; decaying in one side
398124,6427,30,9,Ebenaceae,Diospyros iturensis,,0.828845238,112,112,112,112,112,114,114,114,114,114,114,114,114,114,114,
398125,6428,30,9,Ebenaceae,Diospyros iturensis,,0.828845238,117,117,117,117,117,120,120,120,120,120,115,115,115,115,115,
398126,6429,30,9,Fabaceae,Erythrophleum suaveolens,,0.8726,801,801,801,801,801,802,802,802,802,802,780,780,780,780,780,
398127,6430,30,9,Annonaceae,Greenwayodendron suaveolens,,0.498461361,490,490,490,490,490,511,511,511,511,511,0,0,0,0,0,
398128,6431,30,9,Ebenaceae,Diospyros bipindensis,,0.828845238,105,105,105,105,105,120,120,120,120,120,104,104,104,104,104,
398129,6432,30,8,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,141,141,141,141,141,145,145,145,145,145,147,147,147,147,147,
398130,6434,30,9,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,238,238,238,238,238,241,241,241,241,241,226,226,226,226,226,
398131,6435,30,9,Ebenaceae,Diospyros canaliculata,,0.828845238,123,123,123,123,123,131,131,131,131,131,134,134,134,134,134,Broken at 170 cm
398132,6436,30,3,Sapotaceae,Chrysophyllum boukokoense,,0.607102469,326,326,326,326,326,326,326,326,326,326,314,314,314,314,314,
398133,6437,30,3,Caesalpinioideae,Dialium pachyphyllum,,0.9225,101,101,101,101,101,104,104,104,104,104,104,104,104,104,104,
398134,6438,30,2,Meliaceae,Trichilia rubescens,,0.52025,110,110,110,110,110,112,112,112,112,112,114,114,114,114,114,Broken at about 5 m
398135,6439,30,3,Olacaceae,Strombosia pustulata,,0.830285714,180,180,180,180,180,187,187,187,187,187,186,186,186,186,186,
398136,6440,30,3,Sapotaceae,Manilkara mabokeensis,,0.877625,147,147,147,147,147,0,0,0,0,0,0,0,0,0,0,
398137,6441,30,3,Ebenaceae,Diospyros canaliculata,,0.828845238,203,203,203,203,203,244,244,244,244,244,201,201,201,201,201,
398138,6442,30,8,Annonaceae,Monodora tenuifolia,,0.498461361,227,227,227,227,227,224,224,224,224,224,0,0,0,0,0,
398139,6443,30,8,Annonaceae,Isolona hexaloba,,0.498461361,214,214,214,214,214,218,218,218,218,218,203,203,203,203,203,
398140,6444,30,8,Ebenaceae,Diospyros iturensis,,0.828845238,128,128,128,128,128,131,131,131,131,131,111,111,111,111,111,
398141,6446,30,8,Meliaceae,Trichilia welwitschii,,0.52025,162,162,162,162,162,196,196,196,196,196,205,205,205,205,205,
398142,6448,30,8,Ebenaceae,Diospyros iturensis,,0.828845238,110,110,110,110,110,115,115,115,115,115,104,104,104,104,104,
398143,6449,30,8,Ebenaceae,Diospyros iturensis,,0.828845238,143,143,143,143,143,146,146,146,146,146,140,140,140,140,140,
398144,6450,30,8,Annonaceae,Greenwayodendron suaveolens,,0.498461361,273,273,273,273,273,279,279,279,279,279,0,0,0,0,0,
398145,6451,30,8,Ebenaceae,Diospyros iturensis,,0.828845238,102,102,102,102,102,107,107,107,107,107,108,108,108,108,108,
398146,6452,30,8,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,105,105,105,105,105,112,112,112,112,112,116,116,116,116,116,
398147,6453,30,8,Sapotaceae,Manilkara mabokeensis,,0.877625,255,255,255,255,255,278,278,278,278,278,261,261,261,261,261,
398148,6454,30,0,Caesalpinioideae,Dialium pachyphyllum,,0.9225,125,125,125,125,125,133,133,133,133,133,0,0,0,0,0,
398149,6455,30,0,Achariaceae,Scottellia klaineana,,0.57575,352,352,352,352,352,364,364,364,364,364,0,0,0,0,0,
398150,6456,30,0,Olacaceae,Strombosia nigropunctata,,0.827392857,142,142,142,142,142,143,143,143,143,143,0,0,0,0,0,
398151,6457,30,8,Meliaceae,Trichilia prieuriana,ssp. vermoesenii,0.663,177,177,177,177,177,191,191,191,191,191,193,193,193,193,193,
398152,6459,30,13,Malvaceae,Duboscia macrocarpa,,0.474369071,383,383,383,383,383,392,392,392,392,392,355,355,355,355,355,One measurement; fluiting bole
398153,6460,30,13,Pandaceae,Panda oleosa,,0.565,426,426,426,426,426,430,430,430,430,430,353,353,353,353,353,
398154,6461,30,13,Ebenaceae,Diospyros bipindensis,,0.828845238,106,106,106,106,106,105,105,105,105,105,107,107,107,107,107,Broken at 160 cm
398155,6462,30,13,Ebenaceae,Diospyros canaliculata,,0.828845238,102,102,102,102,102,106,106,106,106,106,108,108,108,108,108,
398156,6463,30,13,Rubiaceae,Calycosiphonia indet,,0.680970366,122,122,122,122,122,120,120,120,120,120,0,0,0,0,0,
398157,6464,30,13,Annonaceae,Greenwayodendron suaveolens,,0.498461361,525,525,525,525,525,532,532,532,532,532,495,495,495,495,495,
398158,6465,30,13,Olacaceae,Strombosiopsis tetrandra,,0.663,171,171,171,171,171,182,182,182,182,182,196,196,196,196,196,
398159,6467,30,13,Olacaceae,Strombosia pustulata,,0.830285714,592,592,592,592,592,595,595,595,595,595,586,586,586,586,586,
398160,6468,30,13,Annonaceae,Greenwayodendron suaveolens,,0.498461361,124,124,124,124,124,135,135,135,135,135,151,151,151,151,151,
398161,6470,30,18,Olacaceae,Strombosiopsis tetrandra,,0.663,285,285,285,285,285,303,303,303,303,303,287,287,287,287,287,
398162,6471,30,18,Sapotaceae,Synsepalum longecuneatum,,0.815,112,112,112,112,112,114,114,114,114,114,114,114,114,114,114,
398163,6472,30,3,Sapindaceae,Pancovia pedicellaris,,0.661607143,104,104,104,104,104,106,106,106,106,106,108,108,108,108,108,
398164,6473,30,18,Annonaceae,Greenwayodendron suaveolens,,0.498461361,243,243,243,243,243,257,257,257,257,257,249,249,249,249,249,
398165,6474,30,18,Sapindaceae,Radlkofera calodendron,,0.661607143,179,179,179,179,179,183,183,183,183,183,139,139,139,139,139,
398166,6475,30,11,Ebenaceae,Diospyros bipindensis,,0.828845238,114,114,114,114,114,115,115,115,115,115,116,116,116,116,116,
398167,6476,30,23,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,189,189,189,189,189,190,190,190,190,190,187,187,187,187,187,
398168,6477,30,23,Annonaceae,Anonidium mannii,,0.291,119,119,119,119,119,118,118,118,118,118,118,118,118,118,118,Broken at about 7 m
398169,6478,30,23,Meliaceae,Guarea cedrata,,0.509933333,243,243,243,243,243,249,249,249,249,249,235,235,235,235,235,
398170,6479,30,23,Sapindaceae,Pancovia laurentii,,0.661607143,103,103,103,103,103,111,111,111,111,111,0,0,0,0,0,
398171,6480,30,14,Olacaceae,Strombosia pustulata,,0.830285714,347,347,347,347,347,358,358,358,358,358,372,372,372,372,372,
398172,6481,30,23,Fabaceae,Erythrophleum suaveolens,,0.8726,,1365,1365,1365,1365,1374,1374,1374,1374,1374,1170,1170,1170,1170,1170,One measurement; paint at opposite side
398173,6482,30,23,Pandaceae,Panda oleosa,,0.565,268,268,268,268,268,269,269,269,269,269,245,245,245,245,245,
398174,6483,30,23,Ebenaceae,Diospyros crassiflora,,0.8582,286,286,286,286,286,283,283,283,283,283,275,275,275,275,275,
398175,6484,30,24,Olacaceae,Strombosia nigropunctata,,0.827392857,254,254,254,254,254,257,257,257,257,257,259,259,259,259,259,
398176,6485,30,23,Lecythidaceae,Petersianthus macrocarpus,,0.6765,849,849,849,849,849,845,845,845,845,845,765,765,765,765,765,
398177,6486,30,23,Apocynaceae,Tabernaemontana penduliflora,,0.5365,109,109,109,109,109,116,116,116,116,116,118,118,118,118,118,
398178,6488,30,8,Annonaceae,Greenwayodendron suaveolens,,0.498461361,134,134,134,134,134,138,138,138,138,138,138,138,138,138,138,
398179,6489,30,17,Sapindaceae,Pancovia pedicellaris,,0.661607143,104,104,104,104,104,110,110,110,110,110,111,111,111,111,111,
398180,6490,30,0,Achariaceae,Scottellia klaineana,,0.57575,186,186,186,186,186,198,198,198,198,198,0,0,0,0,0,
398181,6491,30,17,Annonaceae,Greenwayodendron suaveolens,,0.498461361,424,424,424,424,424,432,432,432,432,432,0,0,0,0,0,
398182,6494,30,18,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,127,127,127,127,127,137,137,137,137,137,0,0,0,0,0,
398183,6495,30,18,Malvaceae,Nesogordonia kabingaensis,,0.68125,225,225,225,225,225,230,230,230,230,230,220,220,220,220,220,
398184,6496,30,17,Annonaceae,Greenwayodendron suaveolens,,0.498461361,307,307,307,307,307,313,313,313,313,313,314,314,314,314,314,Borken at about 18 m
398185,6497,30,17,Annonaceae,Greenwayodendron suaveolens,,0.498461361,273,273,273,273,273,275,275,275,275,275,271,271,271,271,271,
398186,6498,30,14,Meliaceae,Guarea thompsonii,,0.551888889,593,593,593,593,593,623,623,623,623,623,614,614,614,614,614,
398187,6499,30,14,Annonaceae,Isolona hexaloba,,0.498461361,286,286,286,286,286,289,289,289,289,289,259,259,259,259,259,
398188,6500,30,13,Sapindaceae,Pancovia pedicellaris,,0.661607143,110,110,110,110,110,112,112,112,112,112,101,101,101,101,101,
398189,6501,30,14,Annonaceae,Monodora tenuifolia,,0.498461361,128,128,128,128,128,134,134,134,134,134,140,140,140,140,140,
398190,6502,30,0,Combretaceae,Terminalia superba,,0.458929825,231,231,231,231,231,255,255,255,255,255,0,0,0,0,0,
398191,6503,30,14,Euphorbiaceae,Macaranga barteri,,0.41525,544,544,544,544,544,579,579,579,579,579,565,565,565,565,565,
398192,6504,30,13,Rubiaceae,Psydrax subcordata,var. connata,0.663,141,141,141,141,141,145,145,145,145,145,154,154,154,154,154,
398193,6505,30,7,Passifloraceae,Barteria fistulosa,,0.629986913,202,202,202,202,202,203,203,203,203,203,202,202,202,202,202,Broken at 1.70 m
398194,6506,30,7,Ebenaceae,Diospyros iturensis,,0.828845238,185,185,185,185,185,195,195,195,195,195,185,185,185,185,185,
398195,6507,30,7,Fabaceae,Copaifera mildbraedii,,0.65975,401,401,401,401,401,423,423,423,423,423,441,441,441,441,441,
398196,6508,30,8,Ebenaceae,Diospyros bipindensis,,0.828845238,145,145,145,145,145,145,145,145,145,145,126,126,126,126,126,
398197,6509,30,8,Ebenaceae,Diospyros iturensis,,0.828845238,107,107,107,107,107,111,111,111,111,111,112,112,112,112,112,
398198,6510,30,0,Achariaceae,Scottellia klaineana,,0.57575,370,370,370,370,370,0,0,0,0,0,0,0,0,0,0,
398199,6511,30,7,Olacaceae,Strombosia nigropunctata,,0.827392857,113,113,113,113,113,125,125,125,125,125,125,125,125,125,125,
398200,6512,30,7,Apocynaceae,Funtumia elastica,,0.424,173,173,173,173,173,198,198,198,198,198,235,235,235,235,235,
398201,6513,30,3,Sapindaceae,Pancovia pedicellaris,,0.661607143,136,136,136,136,136,136,136,136,136,136,183,183,183,183,183,
398202,6515,30,4,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,141,141,141,141,141,142,142,142,142,142,135,135,135,135,135,
398203,6516,30,0,Malvaceae,Sterculia oblonga,,0.51425,134,134,134,134,134,132,132,132,132,132,0,0,0,0,0,
398204,6517,30,4,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,137,137,137,137,137,140,140,140,140,140,134,134,134,134,134,
398205,6519,30,4,Euphorbiaceae,Macaranga spinosa,,0.41525,295,295,295,295,295,330,330,330,330,330,279,279,279,279,279,Broken at about 12 m
398206,6520,30,7,Olacaceae,Strombosia pustulata,,0.830285714,269,269,269,269,269,275,275,275,275,275,296,296,296,296,296,
398207,6521,30,0,Ebenaceae,Diospyros iturensis,,0.828845238,243,243,243,243,243,243,243,243,243,243,0,0,0,0,0,
398208,6522,30,7,Fabaceae,Angylocalyx pynaertii,,0.678842191,489,489,489,489,489,503,503,503,503,503,502,502,502,502,502,
398209,6523,30,7,Achariaceae,Scottellia klaineana,,0.57575,109,109,109,109,109,110,110,110,110,110,104,104,104,104,104,
398210,6524,30,7,Apocynaceae,Funtumia elastica,,0.424,122,122,122,122,122,156,156,156,156,156,174,174,174,174,174,
398211,6525,30,7,Apocynaceae,Funtumia elastica,,0.424,125,125,125,125,125,140,140,140,140,140,132,132,132,132,132,Broken at about 13 m
398212,6526,30,7,Caesalpinioideae,Dialium pachyphyllum,,0.9225,287,287,287,287,287,291,291,291,291,291,258,258,258,258,258,
398213,6527,30,7,Annonaceae,Uvariastrum pierreanum,,0.498461361,158,158,158,158,158,159,159,159,159,159,153,153,153,153,153,
398214,6528,30,14,Annonaceae,Greenwayodendron suaveolens,,0.498461361,103,103,103,103,103,120,120,120,120,120,132,132,132,132,132,
398215,6529,30,14,Olacaceae,Strombosia nigropunctata,,0.827392857,284,284,284,284,284,288,288,288,288,288,0,0,0,0,0,
398216,6530,30,14,Olacaceae,Strombosia nigropunctata,,0.827392857,185,185,185,185,185,190,190,190,190,190,0,0,0,0,0,
398217,6531,30,7,Euphorbiaceae,Dichostemma glaucescens,,0.552291361,120,120,120,120,120,131,131,131,131,131,241,241,241,241,241,
